date,gold_price,gold_diff,gold_diff_percent,nasdaq_start,nasdaq_end
20040317,1467.0,-8,-0.0054237288135593476,1956.52,1976.76
20040318,1478.0,11,0.00749829584185413,1971.26,1962.44
20040319,1470.0,-8,-0.005412719891745632,1964.97,1940.47
20040322,1480.0,10,0.006802721088435382,1929.02,1909.9
20040323,1491.0,11,0.007432432432432412,1923.23,1901.8
20040325,1483.0,-8,-0.005365526492287054,1923.22,1967.17
20040326,1481.0,-2,-0.0013486176668914274,1963.52,1960.02
20040329,1490.0,9,0.006076975016880537,1975.43,1992.57
20040330,1478.0,-12,-0.008053691275167751,1985.67,2000.63
20040331,1491.0,13,0.008795669824086527,2001.09,1994.22
20040401,1488.0,-3,-0.002012072434607659,1996.45,2015.01
20040402,1487.0,-1,-0.0006720430107527431,2046.05,2057.17
20040405,1474.0,-13,-0.008742434431741719,2055.99,2079.12
20040406,1468.0,-6,-0.004070556309362261,2064.13,2059.9
20040407,1487.0,19,0.012942779291553075,2055.61,2050.24
20040408,1494.0,7,0.00470746469401484,2074.58,2052.88
20040412,1498.0,-4,-0.0026631158455392434,2057.64,2065.48
20040413,1485.0,-13,-0.00867823765020026,2072.95,2030.08
20040414,1461.0,-24,-0.016161616161616155,2018.36,2024.85
20040415,1458.0,-3,-0.002053388090349051,2026.52,2002.17
20040416,1454.0,-4,-0.002743484224965731,2002.43,1995.74
20040419,1459.0,5,0.003438789546079679,1995.37,2020.43
20040420,1461.0,2,0.001370801919122755,2022.62,1978.63
20040421,1438.0,-23,-0.015742642026009612,1987.22,1995.63
20040422,1435.0,-3,-0.0020862308762169546,1992.65,2032.91
20040423,1451.0,16,0.011149825783972167,2045.92,2049.77
20040426,1449.0,-2,-0.001378359751895264,2052.25,2036.77
20040427,1446.0,-3,-0.0020703933747412417,2040.53,2032.53
20040428,1461.0,15,0.010373443983402453,2026.44,1989.54
20040430,1428.0,-33,-0.022587268993839782,1962.49,1920.15
20040506,1435.0,7,0.004901960784313708,1945.87,1937.74
20040507,1434.0,-1,-0.0006968641114982743,1931.86,1917.96
20040510,1425.0,-9,-0.006276150627615107,1904.73,1896.07
20040511,1440.0,15,0.010526315789473717,1909.5,1931.35
20040512,1432.0,-8,-0.005555555555555536,1924.32,1925.59
20040513,1434.0,2,0.0013966480446927498,1918.63,1926.03
20040514,1435.0,1,0.0006973500697349255,1922.47,1904.25
20040517,1444.0,9,0.006271777003484358,1881.06,1876.64
20040518,1449.0,5,0.003462603878116255,1892.29,1897.82
20040519,1438.0,-11,-0.007591442374051072,1917.58,1898.17
20040520,1443.0,5,0.003477051460361702,1902.78,1896.59
20040521,1439.0,-4,-0.002772002772002735,1910.04,1912.09
20040524,1445.0,6,0.004169562195969423,1924.87,1922.98
20040525,1462.0,17,0.0117647058823529,1920.94,1964.65
20040526,1456.0,-6,-0.004103967168262668,1961.16,1976.15
20040527,1460.0,4,0.0027472527472527375,1982.77,1984.5
20040528,1467.0,7,0.004794520547945158,1985.54,1986.74
20040601,1449.0,-12,-0.008213552361396315,1978.52,1990.77
20040602,1460.0,11,0.007591442374051072,1995.18,1988.98
20040603,1443.0,-17,-0.011643835616438336,1983.86,1960.26
20040604,1445.0,2,0.001386001386001423,1982.65,1978.62
20040607,1456.0,11,0.007612456747404739,1991.67,2020.62
20040608,1449.0,-7,-0.004807692307692291,2010.72,2023.53
20040609,1438.0,-11,-0.007591442374051072,2015.04,1990.61
20040610,1418.0,-20,-0.013908205841446475,1996.8,1999.87
20040614,1419.0,3,0.0021186440677967155,1987.75,1969.99
20040615,1432.0,13,0.009161381254404466,1982.41,1995.6
20040616,1428.0,-4,-0.0027932960893854997,1997.1,1998.23
20040617,1420.0,-8,-0.0056022408963585235,1993.69,1983.67
20040618,1427.0,7,0.004929577464788837,1977.77,1986.73
20040621,1439.0,12,0.008409250175192673,1990.82,1974.38
20040622,1436.0,-3,-0.0020847810979847115,1975.51,1994.15
20040623,1440.0,4,0.0027855153203342198,1992.05,2020.98
20040624,1434.0,-6,-0.004166666666666652,2020.11,2015.57
20040625,1447.0,13,0.009065550906555142,2016.74,2025.47
20040628,1451.0,4,0.0027643400138217533,2038.98,2019.82
20040629,1453.0,2,0.001378359751895264,2017.35,2034.93
20040630,1427.0,-26,-0.01789401238816246,2038.34,2047.79
20040701,1433.0,6,0.0042046250875964475,2045.53,2015.55
20040702,1441.0,8,0.005582693649685888,2014.09,2006.66
20040706,1456.0,8,0.005524861878453136,1994.7,1963.43
20040707,1442.0,-14,-0.009615384615384581,1961.22,1966.08
20040708,1460.0,18,0.012482662968099856,1951.79,1935.32
20040709,1478.0,18,0.012328767123287676,1946.49,1946.33
20040712,1472.0,-6,-0.004059539918809252,1936.17,1936.92
20040713,1478.0,6,0.0040760869565217295,1940.31,1931.66
20040714,1468.0,-10,-0.006765899864682012,1913.73,1914.88
20040715,1479.0,11,0.0074931880108992654,1920.14,1912.71
20040716,1480.0,1,0.0006761325219744041,1926.19,1883.15
20040720,1475.0,-5,-0.0033783783783783994,1886.69,1917.07
20040721,1457.0,-18,-0.012203389830508504,1933.02,1874.37
20040722,1460.0,3,0.002059025394646641,1872.43,1889.06
20040723,1455.0,-5,-0.003424657534246589,1874.46,1849.09
20040726,1441.0,-14,-0.009621993127147732,1852.42,1839.02
20040727,1439.0,-2,-0.001387925052047212,1844.28,1869.1
20040728,1441.0,2,0.001389854065323215,1861.37,1858.26
20040729,1454.0,13,0.009021512838306656,1871.54,1881.06
20040730,1458.0,4,0.0027510316368637433,1878.54,1887.36
20040802,1466.0,8,0.005486968449931462,1874.93,1892.09
20040803,1454.0,-12,-0.008185538881309684,1887.14,1859.42
20040804,1457.0,3,0.0020632737276478075,1850.78,1855.06
20040805,1460.0,3,0.002059025394646641,1856.99,1821.63
20040806,1465.0,5,0.003424657534246478,1805.95,1776.89
20040809,1470.0,5,0.0034129692832765013,1782.35,1774.64
20040810,1478.0,8,0.0054421768707482165,1782.3,1808.7
20040811,1477.0,-1,-0.0006765899864682456,1778.43,1782.42
20040812,1468.0,-9,-0.0060934326337169775,1770.68,1752.49
20040817,1487.0,19,0.012942779291553075,1792.26,1795.25
20040818,1487.0,0,0,1787.66,1831.37
20040819,1479.0,-8,-0.005379959650302579,1825.91,1819.89
20040820,1489.0,10,0.006761325219743153,1819.54,1838.02
20040823,1504.0,15,0.010073875083948858,1843.79,1838.7
20040824,1504.0,0,0,1846.93,1836.89
20040825,1483.0,-21,-0.013962765957446832,1836.72,1860.72
20040826,1495.0,12,0.008091706001348564,1855.77,1852.92
20040827,1495.0,0,0,1855.03,1862.09
20040830,1490.0,-5,-0.0033444816053511683,1855.78,1836.49
20040831,1504.0,14,0.00939597315436247,1837.54,1838.1
20040901,1501.0,-3,-0.0019946808510638014,1833.37,1850.41
20040902,1497.0,-4,-0.0026648900732845204,1848.03,1873.43
20040903,1487.0,-10,-0.006680026720106924,1857.61,1844.48
20040907,1483.0,-4,-0.0026899798251512896,1856.0,1858.56
20040908,1462.0,-21,-0.014160485502360043,1855.25,1850.64
20040909,1465.0,3,0.0020519835841312783,1858.51,1869.65
20040910,1476.0,11,0.007508532423208258,1870.33,1894.31
20040913,1475.0,-1,-0.0006775067750677266,1900.17,1910.38
20040914,1485.0,10,0.006779661016949046,1909.2,1915.4
20040915,1487.0,2,0.0013468013468014295,1908.38,1896.52
20040916,1490.0,3,0.0020174848688634395,1898.83,1904.08
20040917,1487.0,-3,-0.00201342281879191,1907.01,1910.09
20040921,1493.0,6,0.004034969737726879,1913.13,1921.18
20040922,1500.0,7,0.0046885465505692725,1910.23,1885.71
20040924,1514.0,14,0.009333333333333416,1888.89,1879.48
20040927,1509.0,-5,-0.0033025099075296716,1871.16,1859.88
20040928,1523.0,14,0.009277667329357087,1865.88,1869.87
20040929,1538.0,15,0.009848982271831952,1870.61,1893.94
20040930,1533.0,-5,-0.0032509752925877766,1892.6,1896.84
20041001,1539.0,6,0.00391389432485334,1909.59,1942.2
20041004,1550.0,11,0.007147498375568606,1954.59,1952.4
20041005,1532.0,-18,-0.011612903225806437,1950.23,1955.5
20041006,1557.0,25,0.01631853785900783,1953.91,1971.03
20041007,1556.0,-1,-0.0006422607578676631,1967.37,1948.52
20041008,1554.0,-2,-0.0012853470437017567,1940.67,1919.97
20041012,1544.0,-10,-0.006435006435006385,1913.7,1925.17
20041013,1527.0,-17,-0.011010362694300557,1944.96,1920.53
20041014,1528.0,1,0.0006548788474132206,1920.58,1903.02
20041015,1537.0,9,0.005890052356021025,1907.93,1911.5
20041018,1535.0,-2,-0.0013012361743656164,1909.78,1936.52
20041019,1524.0,-11,-0.007166123778501676,1944.41,1922.9
20041020,1528.0,4,0.002624671916010568,1920.06,1932.97
20041021,1539.0,11,0.007198952879581055,1940.11,1953.62
20041022,1529.0,-10,-0.00649772579597141,1952.36,1915.14
20041025,1536.0,7,0.00457815565729236,1911.08,1914.04
20041026,1530.0,-6,-0.00390625,1915.15,1928.79
20041027,1526.0,-4,-0.002614379084967311,1928.0,1969.99
20041028,1515.0,-11,-0.007208387942332917,1963.36,1975.74
20041029,1509.0,-6,-0.003960396039603964,1974.55,1974.99
20041101,1525.0,16,0.01060304837640813,1975.48,1979.87
20041102,1524.0,-1,-0.0006557377049180024,1981.47,1984.79
20041104,1520.0,-4,-0.002624671916010457,1998.15,2023.63
20041105,1527.0,7,0.004605263157894779,2035.04,2038.94
20041108,1537.0,10,0.0065487884741322056,2038.22,2039.25
20041109,1528.0,-9,-0.005855562784645385,2039.03,2043.33
20041110,1542.0,14,0.009162303664921545,2039.58,2034.56
20041111,1547.0,5,0.003242542153047978,2041.34,2061.27
20041112,1551.0,4,0.0025856496444731647,2065.32,2085.34
20041115,1546.0,-5,-0.003223726627981982,2082.59,2094.09
20041116,1542.0,-4,-0.002587322121604174,2087.07,2078.62
20041117,1552.0,10,0.006485084306095956,2090.94,2099.68
20041118,1550.0,-2,-0.0012886597938144284,2096.19,2104.28
20041119,1546.0,-4,-0.002580645161290307,2100.45,2070.63
20041122,1543.0,-3,-0.0019404915912031306,2066.34,2085.19
20041124,1552.0,9,0.005832793259883395,2091.79,2102.54
20041126,1551.0,3,0.0019379844961240345,2101.81,2101.97
20041129,1554.0,3,0.0019342359767891004,2110.91,2106.87
20041130,1563.0,9,0.005791505791505891,2104.67,2096.81
20041201,1554.0,-9,-0.0057581573896353655,2104.58,2138.23
20041202,1562.0,8,0.005148005148005064,2133.95,2143.57
20041203,1552.0,-10,-0.006402048655569814,2153.29,2147.96
20041206,1561.0,9,0.005798969072164928,2145.43,2151.25
20041207,1562.0,1,0.0006406149903908087,2154.13,2114.66
20041208,1556.0,-6,-0.003841229193341844,2118.14,2126.11
20041209,1529.0,-27,-0.01735218508997427,2109.55,2129.01
20041210,1536.0,7,0.00457815565729236,2121.15,2128.07
20041213,1536.0,0,0,2141.2,2148.5
20041214,1542.0,6,0.00390625,2145.05,2159.84
20041215,1537.0,-5,-0.003242542153047978,2159.68,2162.55
20041216,1544.0,7,0.004554326610279658,2159.96,2146.15
20041217,1539.0,-5,-0.0032383419689119286,2142.71,2135.2
20041220,1544.0,5,0.0032488628979856493,2142.21,2127.85
20041221,1542.0,-2,-0.0012953367875647714,2134.75,2150.91
20041222,1546.0,4,0.0025940337224383825,2145.99,2157.03
20041227,1540.0,2,0.0013003901170351995,2168.82,2154.22
20050105,1486.0,-54,-0.03506493506493502,2102.9,2091.24
20050106,1488.0,2,0.0013458950201883368,2098.51,2090.0
20050107,1482.0,-6,-0.0040322580645161255,2099.95,2088.61
20050111,1465.0,-17,-0.011470985155195734,2089.07,2079.62
20050112,1465.0,0,0,2089.7,2092.53
20050113,1462.0,-3,-0.0020477815699658786,2093.54,2070.56
20050114,1458.0,-4,-0.002735978112175075,2079.47,2087.91
20050118,1445.0,3,0.0020804438280166426,2081.86,2106.04
20050119,1451.0,6,0.0041522491349481605,2105.74,2073.59
20050120,1457.0,6,0.004135079255685792,2056.38,2045.88
20050121,1462.0,5,0.0034317089910775866,2053.15,2034.27
20050124,1474.0,12,0.008207934336525335,2040.13,2008.7
20050125,1469.0,-5,-0.0033921302578019397,2022.08,2019.95
20050126,1470.0,1,0.000680735194009463,2034.69,2046.09
20050127,1473.0,3,0.0020408163265306367,2042.77,2047.15
20050128,1472.0,-1,-0.0006788866259335169,2052.54,2035.83
20050131,1474.0,2,0.0013586956521738358,2053.47,2062.41
20050201,1463.0,-11,-0.007462686567164201,2063.27,2068.7
20050202,1463.0,0,0,2074.06,2075.06
20050203,1465.0,2,0.0013670539986330166,2065.44,2057.64
20050204,1461.0,-4,-0.0027303754266211344,2056.47,2086.66
20050207,1445.0,-16,-0.010951403148528382,2086.55,2082.03
20050208,1451.0,6,0.0041522491349481605,2082.11,2086.68
20050209,1460.0,9,0.006202618883528688,2088.52,2052.55
20050210,1463.0,3,0.00205479452054802,2058.53,2053.1
20050214,1484.0,21,0.014354066985645897,2076.75,2082.91
20050215,1496.0,12,0.008086253369272267,2083.64,2089.21
20050216,1489.0,-7,-0.004679144385026701,2082.46,2087.43
20050217,1500.0,11,0.007387508394895992,2088.67,2061.34
20050218,1506.0,6,0.0040000000000000036,2065.15,2058.62
20050222,1506.0,-2,-0.0013262599469495706,2046.18,2030.32
20050223,1517.0,11,0.007304116865869847,2039.55,2031.25
20050224,1522.0,5,0.003295978905734964,2028.43,2051.7
20050225,1528.0,6,0.003942181340341744,2050.49,2065.4
20050228,1527.0,-1,-0.0006544502617801262,2058.28,2051.72
20050301,1523.0,-4,-0.0026195153896528822,2057.47,2071.25
20050302,1510.0,-13,-0.008535784635587684,2060.3,2067.5
20050303,1520.0,10,0.0066225165562914245,2073.33,2058.4
20050304,1514.0,-6,-0.003947368421052588,2071.15,2070.61
20050307,1520.0,6,0.003963011889035695,2073.9,2090.21
20050308,1528.0,8,0.0052631578947368585,2087.11,2073.55
20050309,1541.0,13,0.008507853403141308,2070.85,2061.29
20050310,1535.0,-6,-0.0038935756002596023,2065.09,2059.72
20050311,1537.0,2,0.0013029315960912946,2063.56,2041.6
20050314,1548.0,11,0.0071567989590111125,2043.64,2051.04
20050315,1544.0,-4,-0.0025839793281653423,2057.17,2034.98
20050316,1542.0,-2,-0.0012953367875647714,2028.29,2015.75
20050317,1546.0,4,0.0025940337224383825,2016.91,2016.42
20050318,1536.0,-10,-0.0064683053040103244,2018.41,2007.79
20050322,1522.0,-14,-0.00911458333333337,2007.72,1989.34
20050323,1508.0,-14,-0.009198423127463884,1985.49,1990.22
20050324,1512.0,4,0.0026525198938991412,1997.48,1991.06
20050328,1521.0,6,0.003960396039603964,1998.76,1992.52
20050329,1531.0,10,0.006574621959237303,1990.27,1973.88
20050330,1533.0,2,0.001306335728282093,1980.07,2005.67
20050331,1530.0,-3,-0.00195694716242667,2005.71,1999.23
20050401,1539.0,9,0.00588235294117645,2009.09,1984.81
20050404,1537.0,-2,-0.001299545159194282,1983.81,1991.07
20050405,1538.0,1,0.0006506180871828082,1994.38,1999.32
20050406,1540.0,2,0.0013003901170351995,2004.25,1999.14
20050407,1548.0,8,0.0051948051948051965,1999.61,2018.79
20050408,1548.0,0,0,2018.42,1999.35
20050411,1546.0,-2,-0.0012919896640827266,2004.16,1992.12
20050412,1543.0,-3,-0.0019404915912031306,1988.33,2005.4
20050413,1541.0,-2,-0.0012961762799740262,2000.46,1974.37
20050414,1539.0,-2,-0.0012978585334199044,1974.18,1946.71
20050415,1532.0,-7,-0.004548408057180042,1932.96,1908.15
20050418,1527.0,-5,-0.0032637075718016106,1906.43,1912.92
20050419,1533.0,6,0.003929273084479323,1922.82,1932.36
20050420,1549.0,16,0.010437051532941943,1944.64,1913.76
20050421,1552.0,3,0.0019367333763717909,1931.85,1962.41
20050422,1546.0,-6,-0.0038659793814432852,1953.58,1932.19
20050425,1543.0,-3,-0.0019404915912031306,1942.02,1950.78
20050426,1539.0,-4,-0.0025923525599481634,1943.75,1927.44
20050427,1549.0,10,0.006497725795971521,1919.42,1930.43
20050428,1542.0,-7,-0.004519044544867623,1922.03,1904.18
20050502,1528.0,-14,-0.009079118028534339,1923.23,1928.65
20050506,1511.0,-17,-0.011125654450261813,1972.66,1967.35
20050509,1503.0,-8,-0.005294506949040323,1967.74,1979.67
20050510,1511.0,8,0.005322687957418415,1968.08,1962.77
20050511,1510.0,-1,-0.0006618133686300265,1966.06,1971.55
20050512,1516.0,6,0.003973509933774766,1970.8,1963.88
20050513,1509.0,-7,-0.00461741424802109,1978.28,1976.78
20050516,1511.0,2,0.001325381047051044,1976.38,1994.43
20050517,1503.0,-8,-0.005294506949040323,1986.16,2004.15
20050518,1510.0,7,0.004657351962741085,2008.63,2030.65
20050519,1514.0,4,0.0026490066225166586,2032.09,2042.58
20050520,1519.0,5,0.0033025099075296716,2040.63,2046.42
20050523,1512.0,-7,-0.004608294930875556,2046.9,2056.65
20050524,1507.0,-5,-0.003306878306878258,2052.28,2061.62
20050525,1505.0,-2,-0.0013271400132713884,2055.78,2050.12
20050526,1512.0,7,0.0046511627906977715,2057.99,2071.24
20050527,1512.0,0,0,2068.53,2075.73
20050531,1515.0,-3,-0.0019762845849802257,2073.92,2068.22
20050601,1511.0,-4,-0.0026402640264026056,2067.23,2087.86
20050602,1514.0,3,0.0019854401058900795,2081.69,2097.8
20050603,1529.0,15,0.009907529722589237,2094.18,2071.43
20050606,1526.0,-3,-0.0019620667102681066,2072.36,2075.76
20050607,1529.0,3,0.001965923984272644,2079.06,2067.16
20050608,1521.0,-8,-0.005232177894048395,2073.21,2060.18
20050609,1524.0,3,0.0019723865877712132,2059.58,2076.91
20050610,1527.0,3,0.0019685039370078705,2076.25,2063.0
20050613,1544.0,17,0.011132940406024971,2059.96,2068.96
20050614,1564.0,20,0.012953367875647714,2068.04,2069.04
20050615,1559.0,-5,-0.0031969309462915874,2076.73,2074.92
20050616,1565.0,6,0.0038486209108403724,2076.27,2089.15
20050617,1586.0,21,0.013418530351437807,2098.33,2090.11
20050620,1591.0,5,0.0031525851197982124,2081.05,2088.13
20050621,1591.0,0,0,2087.63,2091.07
20050622,1583.0,-8,-0.005028284098051561,2097.05,2092.03
20050623,1585.0,2,0.0012634238787112562,2093.91,2070.66
20050624,1600.0,15,0.009463722397476282,2070.33,2053.27
20050627,1598.0,-2,-0.0012499999999999734,2050.3,2045.2
20050628,1595.0,-3,-0.001877346683354153,2051.77,2069.89
20050629,1590.0,-5,-0.0031347962382445305,2074.44,2068.89
20050630,1604.0,14,0.008805031446540879,2072.05,2056.96
20050701,1600.0,-4,-0.0024937655860348684,2060.97,2057.37
20050705,1586.0,-3,-0.0018879798615480947,2052.1,2078.75
20050706,1579.0,-7,-0.004413619167717542,2076.9,2068.65
20050707,1584.0,5,0.0031665611146294292,2050.71,2075.66
20050708,1585.0,1,0.0006313131313131493,2077.9,2112.88
20050711,1585.0,0,0,2115.98,2135.43
20050712,1585.0,0,0,2132.51,2143.15
20050713,1579.0,-6,-0.003785488958990557,2142.6,2144.11
20050714,1583.0,4,0.002533248891703588,2156.56,2152.82
20050715,1570.0,-13,-0.008212255211623498,2152.7,2156.78
20050719,1574.0,4,0.002547770700636942,2156.77,2173.18
20050720,1583.0,9,0.00571791613723005,2158.97,2188.57
20050721,1589.0,6,0.0037902716361339905,2191.77,2178.6
20050722,1577.0,-12,-0.007551919446192601,2176.14,2179.74
20050725,1582.0,5,0.003170577045022105,2179.04,2166.74
20050726,1583.0,1,0.0006321112515803584,2170.6,2175.99
20050727,1586.0,3,0.0018951358180669953,2178.73,2186.22
20050728,1594.0,8,0.0050441361916770955,2188.29,2198.44
20050729,1601.0,7,0.004391468005018773,2195.47,2184.83
20050801,1609.0,8,0.004996876951905094,2191.49,2195.38
20050802,1614.0,5,0.003107520198881275,2197.79,2218.15
20050803,1604.0,-10,-0.006195786864931829,2211.09,2216.81
20050804,1614.0,10,0.006234413965087171,2208.33,2191.32
20050805,1619.0,5,0.0030978934324659146,2189.42,2177.91
20050808,1633.0,14,0.00864731315626921,2182.99,2164.39
20050809,1623.0,-10,-0.006123698714023296,2170.44,2174.19
20050810,1614.0,-9,-0.00554528650646946,2178.07,2157.81
20050811,1611.0,-3,-0.0018587360594795044,2158.3,2174.55
20050812,1628.0,17,0.01055245189323406,2158.94,2156.9
20050817,1623.0,0,0,2139.36,2145.15
20050818,1614.0,-9,-0.00554528650646946,2139.4,2136.08
20050819,1613.0,-1,-0.0006195786864932051,2138.74,2135.56
20050822,1610.0,-3,-0.0018598884066955979,2140.95,2141.41
20050823,1607.0,-3,-0.0018633540372671176,2142.29,2137.25
20050824,1616.0,9,0.005600497822028538,2133.17,2128.91
20050825,1613.0,-3,-0.0018564356435643026,2131.3,2134.37
20050826,1614.0,1,0.000619962802231866,2132.97,2120.77
20050829,1616.0,2,0.0012391573729864103,2112.44,2137.65
20050830,1612.0,-4,-0.0024752475247524774,2130.88,2129.76
20050831,1611.0,-1,-0.0006203473945409765,2130.81,2152.09
20050901,1611.0,0,0,2150.03,2147.9
20050902,1621.0,10,0.0062073246430789375,2150.52,2141.07
20050906,1623.0,-1,-0.0006157635467980427,2147.31,2166.86
20050907,1621.0,-2,-0.0012322858903265343,2164.14,2172.03
20050908,1630.0,9,0.005552128315854388,2165.72,2166.03
20050909,1642.0,12,0.007361963190184007,2168.9,2175.51
20050912,1641.0,-1,-0.0006090133982947776,2176.47,2182.83
20050913,1646.0,5,0.0030469226081657474,2177.95,2171.75
20050914,1645.0,-1,-0.0006075334143378353,2173.62,2149.33
20050915,1654.0,9,0.005471124620060719,2153.75,2146.15
20050916,1674.0,20,0.012091898428053138,2153.75,2160.35
20050920,1726.0,52,0.031063321385901954,2149.44,2131.33
20050921,1736.0,10,0.005793742757821629,2129.65,2106.64
20050922,1743.0,7,0.0040322580645162365,2104.39,2110.78
20050926,1733.0,-10,-0.005737234652897327,2127.9,2121.46
20050927,1743.0,10,0.0057703404500866196,2123.65,2116.42
20050928,1745.0,2,0.0011474469305794432,2122.19,2115.4
20050929,1763.0,18,0.010315186246418362,2114.97,2141.22
20050930,1774.0,11,0.00623936471922848,2140.17,2151.69
20051003,1779.0,5,0.002818489289740711,2152.7,2155.43
20051004,1774.0,-5,-0.0028105677346823565,2156.26,2139.36
20051005,1776.0,2,0.0011273957158963732,2139.16,2103.02
20051006,1763.0,-13,-0.007319819819819773,2104.92,2084.08
20051007,1783.0,20,0.011344299489506549,2091.12,2090.35
20051011,1800.0,17,0.009534492428491248,2084.38,2061.09
20051012,1814.0,14,0.007777777777777883,2055.44,2037.47
20051013,1803.0,-11,-0.006063947078280063,2033.86,2047.22
20051014,1806.0,3,0.0016638935108153063,2054.5,2064.83
20051017,1792.0,-14,-0.007751937984496138,2065.54,2070.3
20051018,1821.0,29,0.01618303571428581,2069.32,2056.0
20051019,1814.0,-7,-0.0038440417353102774,2048.66,2091.24
20051020,1790.0,-24,-0.013230429988974612,2088.04,2068.11
20051021,1775.0,-15,-0.008379888268156388,2083.84,2082.21
20051024,1795.0,20,0.011267605633802802,2089.51,2115.83
20051025,1791.0,-4,-0.0022284122562674646,2109.55,2109.45
20051026,1812.0,21,0.011725293132328396,2104.02,2100.05
20051027,1815.0,3,0.0016556291390728006,2095.85,2063.81
20051028,1820.0,5,0.0027548209366390353,2073.85,2089.88
20051031,1820.0,0,0,2094.37,2120.3
20051101,1810.0,-10,-0.005494505494505475,2109.89,2114.05
20051102,1799.0,-11,-0.006077348066298338,2110.95,2144.31
20051104,1802.0,3,0.0016675931072818173,2165.1,2169.43
20051107,1797.0,-5,-0.002774694783573839,2174.25,2178.24
20051108,1798.0,1,0.0005564830272677401,2172.37,2172.07
20051109,1799.0,1,0.0005561735261401246,2171.23,2175.81
20051110,1823.0,24,0.013340744858254538,2175.02,2196.68
20051111,1825.0,2,0.0010970927043334466,2198.26,2202.47
20051114,1841.0,16,0.008767123287671152,2203.79,2200.95
20051115,1845.0,4,0.0021727322107549796,2199.39,2186.74
20051116,1852.0,7,0.003794037940379358,2189.46,2187.93
20051117,1902.0,50,0.02699784017278617,2195.48,2220.46
20051118,1918.0,16,0.008412197686645584,2232.36,2227.07
20051121,1923.0,5,0.002606882168926017,2226.62,2241.67
20051122,1950.0,27,0.014040561622464809,2235.3,2253.56
20051125,1959.0,12,0.006163328197226425,2262.43,2263.01
20051128,1981.0,22,0.011230219499744676,2263.55,2239.37
20051129,1980.0,-1,-0.0005047955577991425,2247.7,2232.71
20051130,1988.0,8,0.004040404040404066,2232.5,2232.82
20051201,1957.0,-31,-0.015593561368209219,2244.85,2267.17
20051202,2018.0,61,0.031170158405723125,2266.17,2273.37
20051205,2033.0,15,0.007433102081268572,2269.07,2257.64
20051206,2055.0,22,0.010821446138711277,2267.76,2260.76
20051207,2047.0,-8,-0.00389294403892948,2263.29,2252.01
20051208,2078.0,31,0.01514411333659016,2254.8,2246.46
20051209,2090.0,12,0.005774783445620768,2247.28,2256.73
20051212,2130.0,40,0.019138755980861344,2263.97,2260.95
20051213,2090.0,-40,-0.018779342723004744,2256.6,2265.0
20051214,2048.0,-42,-0.020095693779904278,2261.94,2262.59
20051215,1966.0,-82,-0.0400390625,2266.05,2260.63
20051216,1922.0,-44,-0.02238046795523907,2262.08,2252.48
20051219,1927.0,5,0.002601456815816805,2254.64,2222.74
20051220,1955.0,28,0.014530358069538174,2223.56,2222.42
20051221,1909.0,-46,-0.02352941176470591,2227.53,2231.66
20051222,1939.0,30,0.01571503404924046,2233.79,2246.49
20051227,1964.0,9,0.004603580562659859,2253.05,2226.89
20060105,2060.0,96,0.048879837067209886,2264.93,2276.87
20060106,2023.0,-37,-0.017961165048543726,2289.21,2305.62
20060110,2086.0,63,0.03114186851211076,2306.22,2320.32
20060111,2071.0,-15,-0.007190795781399806,2321.41,2331.36
20060112,2082.0,11,0.005311443746982114,2327.17,2316.69
20060113,2078.0,-4,-0.0019212295869356355,2317.74,2317.04
20060117,2148.0,42,0.019943019943019946,2302.56,2302.69
20060118,2132.0,-16,-0.007448789571694592,2265.5,2279.64
20060119,2092.0,-40,-0.018761726078799223,2291.69,2301.81
20060120,2146.0,54,0.02581261950286806,2300.36,2247.7
20060123,2111.0,-35,-0.016309412861136963,2255.31,2248.47
20060124,2120.0,9,0.00426338228327805,2256.13,2265.25
20060125,2131.0,11,0.005188679245283101,2275.3,2260.65
20060126,2157.0,26,0.012200844673861955,2274.85,2283.0
20060127,2154.0,-3,-0.0013908205841446364,2293.37,2304.23
20060130,2177.0,23,0.01067780872794799,2306.24,2306.78
20060131,2224.0,47,0.021589343132751404,2305.82,2305.82
20060201,2217.0,-7,-0.003147482014388525,2294.11,2310.56
20060202,2231.0,14,0.006314839873703182,2306.57,2281.57
20060203,2246.0,15,0.006723442402509994,2268.43,2262.58
20060206,2245.0,-1,-0.00044523597506673784,2263.12,2258.8
20060207,2255.0,10,0.00445434298440972,2255.94,2244.96
20060208,2158.0,-97,-0.04301552106430151,2260.22,2266.98
20060209,2194.0,36,0.016682113067655324,2273.77,2255.87
20060210,2238.0,44,0.020054694621695512,2255.77,2261.88
20060213,2152.0,-86,-0.03842716711349414,2252.04,2239.81
20060214,2113.0,-39,-0.018122676579925612,2243.54,2262.17
20060215,2142.0,29,0.013724562233790927,2259.04,2276.43
20060216,2115.0,-27,-0.012605042016806678,2281.88,2294.63
20060217,2140.0,25,0.011820330969267046,2291.73,2282.36
20060221,2186.0,11,0.005057471264367841,2283.52,2262.96
20060222,2186.0,0,0,2264.69,2283.17
20060223,2178.0,-8,-0.0036596523330283404,2279.59,2279.32
20060224,2123.0,-55,-0.025252525252525304,2278.27,2287.04
20060227,2167.0,44,0.020725388601036343,2291.48,2307.18
20060228,2137.0,-30,-0.013844023996308241,2300.96,2281.39
20060301,2158.0,21,0.009826860084230171,2288.15,2314.64
